rule,q,iy,ix,dx,dy,count_comb_score,residual_comb_score
even-odd,32,12,15,0.484375,0.390625,2.037132185391761,0.8119133791509178
even-odd,32,12,16,0.515625,0.390625,2.0369564047371163,0.7777817856397012
even-odd,32,12,17,0.546875,0.390625,2.0377306817219805,0.8135694017922974
even-odd,32,12,18,0.578125,0.390625,2.0438249040981193,0.8317793655711481
even-odd,32,12,19,0.609375,0.390625,2.03991898768034,0.831022273335816
even-odd,32,12,20,0.640625,0.390625,2.043478030871451,0.836728782741336
even-odd,32,12,21,0.671875,0.390625,2.0364299934263426,0.8418340250998274
even-odd,32,12,22,0.703125,0.390625,2.0382526357994375,0.8352070106499232
even-odd,32,12,23,0.734375,0.390625,2.0388485792111926,0.8093113498824008
even-odd,32,12,24,0.765625,0.390625,2.0378194740311817,0.8461228223434953
even-odd,32,12,25,0.796875,0.390625,2.037509522791009,0.8698601319129041
even-odd,32,12,26,0.828125,0.390625,2.0397346792246354,0.8815519979804792
even-odd,32,12,27,0.859375,0.390625,2.0391901314224934,0.8714275023616369
even-odd,32,12,28,0.890625,0.390625,2.0411091031803354,0.8907464692790162
even-odd,32,12,29,0.921875,0.390625,2.042898750024745,0.9218049533001452
even-odd,32,12,30,0.953125,0.390625,2.0375432687478447,0.9232034503721066
even-odd,32,12,31,0.984375,0.390625,2.040477942397787,0.9145349664333541
even-odd,32,13,0,0.015625,0.421875,2.0417126904115896,0.9012771187803498
even-odd,32,13,1,0.046875,0.421875,2.042818352234645,0.8824326180303822
even-odd,32,13,2,0.078125,0.421875,2.043465614594009,0.919820997824779
even-odd,32,13,3,0.109375,0.421875,2.0422450963146708,0.8814714972837888
even-odd,32,13,4,0.140625,0.421875,2.0433360527130637,0.8549501085027916
even-odd,32,13,5,0.171875,0.421875,2.0374624559813843,0.8746204493606977
even-odd,32,13,6,0.203125,0.421875,2.038526596669769,0.8370837603012679
even-odd,32,13,7,0.234375,0.421875,2.042565836230479,0.8269497582739634
even-odd,32,13,8,0.265625,0.421875,2.044532820951894,0.8234367908885424
even-odd,32,13,9,0.296875,0.421875,2.040927465277908,0.8179140805211165
even-odd,32,13,10,0.328125,0.421875,2.0462790524003873,0.8087450798065428
even-odd,32,13,11,0.359375,0.421875,2.0472173815749763,0.8684900871163478
even-odd,32,13,12,0.390625,0.421875,2.0457705142524576,0.8481260245943784
even-odd,32,13,13,0.421875,0.421875,2.0434580037030656,0.8320028045306332
even-odd,32,13,14,0.453125,0.421875,2.0417418095946718,0.80414403712951
even-odd,32,13,15,0.484375,0.421875,2.037956401796476,0.8090775335369215
even-odd,32,13,16,0.515625,0.421875,2.036101242611883,0.7954267801419349
even-odd,32,13,17,0.546875,0.421875,2.036552921960607,0.864484529579875
even-odd,32,13,18,0.578125,0.421875,2.039273066301881,0.8617311608895756
even-odd,32,13,19,0.609375,0.421875,2.0435017385487826,0.8043517900607121
even-odd,32,13,20,0.640625,0.421875,2.041685110383266,0.7950084596202612
even-odd,32,13,21,0.671875,0.421875,2.0389181398087652,0.8041414311845037
even-odd,32,13,22,0.703125,0.421875,2.0377207600927645,0.8336748832605743
even-odd,32,13,23,0.734375,0.421875,2.0430812024043887,0.8308278987328593
even-odd,32,13,24,0.765625,0.421875,2.036675531347503,0.8516115878118161
even-odd,32,13,25,0.796875,0.421875,2.0416528570625356,0.8453260573372102
even-odd,32,13,26,0.828125,0.421875,2.0403097957242586,0.8699604481496382
even-odd,32,13,27,0.859375,0.421875,2.040029630430797,0.9022763339010673
even-odd,32,13,28,0.890625,0.421875,2.041141366025933,0.8880478854489642
even-odd,32,13,29,0.921875,0.421875,2.0415130313069567,0.8934612779715018
even-odd,32,13,30,0.953125,0.421875,2.038920034238099,0.8794941820750498
even-odd,32,13,31,0.984375,0.421875,2.038276833281734,0.9151119632208009
even-odd,32,14,0,0.015625,0.453125,2.0444826330545944,0.8991900987808492
even-odd,32,14,1,0.046875,0.453125,2.0445436130804175,0.8478805235480862
even-odd,32,14,2,0.078125,0.453125,2.0460558166792784,0.8581856958569056
even-odd,32,14,3,0.109375,0.453125,2.0455939286648044,0.847665771295338
even-odd,32,14,4,0.140625,0.453125,2.0386752796096816,0.8584389567510202
even-odd,32,14,5,0.171875,0.453125,2.040289352797856,0.8437648846326997
even-odd,32,14,6,0.203125,0.453125,2.0387222305259027,0.8318929021687778
even-odd,32,14,7,0.234375,0.453125,2.039105247685804,0.8736997697847434
even-odd,32,14,8,0.265625,0.453125,2.0395747318855384,0.9164385221738147
even-odd,32,14,9,0.296875,0.453125,2.0438417885365827,0.8817371447327794
even-odd,32,14,10,0.328125,0.453125,2.0502942691398753,0.8528576636612196
even-odd,32,14,11,0.359375,0.453125,2.0509664780596633,0.8940081378698245
even-odd,32,14,12,0.390625,0.453125,2.0472888567550975,0.8303649827630436
even-odd,32,14,13,0.421875,0.453125,2.0421067116786027,0.8518414128850349
even-odd,32,14,14,0.453125,0.453125,2.0414925888228654,0.8481935035420284
even-odd,32,14,15,0.484375,0.453125,2.038493566767603,0.7995597618544018
even-odd,32,14,16,0.515625,0.453125,2.0364856018900914,0.7845464345718955
even-odd,32,14,17,0.546875,0.453125,2.034352373032147,0.8212504916486966
even-odd,32,14,18,0.578125,0.453125,2.038137235476625,0.8507674392465839
even-odd,32,14,19,0.609375,0.453125,2.0418268058133173,0.8404440481330894
even-odd,32,14,20,0.640625,0.453125,2.036697216379402,0.8203318727676372
even-odd,32,14,21,0.671875,0.453125,2.041129508729112,0.845614621940869
even-odd,32,14,22,0.703125,0.453125,2.0394407326522024,0.83069181988229
even-odd,32,14,23,0.734375,0.453125,2.0402703911447544,0.8159069824888139
even-odd,32,14,24,0.765625,0.453125,2.0410754326858602,0.8126736716018882
even-odd,32,14,25,0.796875,0.453125,2.040581775653487,0.853925634460137
even-odd,32,14,26,0.828125,0.453125,2.0405559277055723,0.8308301470205
even-odd,32,14,27,0.859375,0.453125,2.0403764502084183,0.8556434624914289
even-odd,32,14,28,0.890625,0.453125,2.0390487536624895,0.9011287841821317
even-odd,32,14,29,0.921875,0.453125,2.0371347628446888,0.908126147360571
even-odd,32,14,30,0.953125,0.453125,2.037249529701112,0.8957575009467936
even-odd,32,14,31,0.984375,0.453125,2.0407145081931657,0.928768741261838
even-odd,32,15,0,0.015625,0.484375,2.0419857970387723,0.9035504078306874
even-odd,32,15,1,0.046875,0.484375,2.0442760411453853,0.8708751443397366
even-odd,32,15,2,0.078125,0.484375,2.0438666504942784,0.8408309148021184
even-odd,32,15,3,0.109375,0.484375,2.042596092363514,0.8587505895046476
even-odd,32,15,4,0.140625,0.484375,2.0450212699610706,0.8257860625789447
even-odd,32,15,5,0.171875,0.484375,2.0399778870668346,0.8370233808255009
even-odd,32,15,6,0.203125,0.484375,2.0392623400302288,0.7896111394317531
even-odd,32,15,7,0.234375,0.484375,2.039236273803601,0.8589104583699675
even-odd,32,15,8,0.265625,0.484375,2.04173143977822,0.922599257880492
even-odd,32,15,9,0.296875,0.484375,2.0415485000241285,0.8894885014167005
even-odd,32,15,10,0.328125,0.484375,2.0422947078535945,0.8899132901343111
even-odd,32,15,11,0.359375,0.484375,2.0480831217849937,0.8978502899689712
even-odd,32,15,12,0.390625,0.484375,2.044913406697868,0.8794435956468319
even-odd,32,15,13,0.421875,0.484375,2.043729001912057,0.9136022967619262
even-odd,32,15,14,0.453125,0.484375,2.0404364946646454,0.8458410736558873
even-odd,32,15,15,0.484375,0.484375,2.0394137072142176,0.8095359514523729
even-odd,32,15,16,0.515625,0.484375,2.0400910946473334,0.8221369075169354
even-odd,32,15,17,0.546875,0.484375,2.039761025633491,0.8333978375495029
even-odd,32,15,18,0.578125,0.484375,2.039667390445723,0.8241981903892838
even-odd,32,15,19,0.609375,0.484375,2.041049490637038,0.844210877805835
even-odd,32,15,20,0.640625,0.484375,2.040403492747798,0.8352121540287957
even-odd,32,15,21,0.671875,0.484375,2.04054935107838,0.8730145961622108
even-odd,32,15,22,0.703125,0.484375,2.036544043533782,0.8371418767556764
even-odd,32,15,23,0.734375,0.484375,2.0383578111872507,0.7965689309606466
even-odd,32,15,24,0.765625,0.484375,2.0431310460884045,0.8122945017086612
even-odd,32,15,25,0.796875,0.484375,2.0434963408474345,0.8012893296866149
even-odd,32,15,26,0.828125,0.484375,2.0392334531374163,0.8112714256040641
even-odd,32,15,27,0.859375,0.484375,2.0405291831634993,0.8621440040036229
even-odd,32,15,28,0.890625,0.484375,2.0367462057289596,0.8736301507266803
even-odd,32,15,29,0.921875,0.484375,2.0373148061441686,0.892182948838256
even-odd,32,15,30,0.953125,0.484375,2.040311990246291,0.8742312301402732
even-odd,32,15,31,0.984375,0.484375,2.0420390112808984,0.8992495853540978
even-odd,32,16,0,0.015625,0.515625,2.038464732289933,0.8803456326830076
even-odd,32,16,1,0.046875,0.515625,2.0441737609050032,0.8602890367040416
even-odd,32,16,2,0.078125,0.515625,2.043267771554345,0.8728425109342536
even-odd,32,16,3,0.109375,0.515625,2.045211682257128,0.8489835659712082
even-odd,32,16,4,0.140625,0.515625,2.0477690365086163,0.8185055181207005
even-odd,32,16,5,0.171875,0.515625,2.04649487913368,0.8246314913206853
even-odd,32,16,6,0.203125,0.515625,2.042932316814614,0.7916281620708054
even-odd,32,16,7,0.234375,0.515625,2.0382336066488858,0.7934669293976032
even-odd,32,16,8,0.265625,0.515625,2.0374446938966346,0.8785445964094766
even-odd,32,16,9,0.296875,0.515625,2.0364809313715555,0.8900621392163145
even-odd,32,16,10,0.328125,0.515625,2.041022181538786,0.9214081639369259
even-odd,32,16,11,0.359375,0.515625,2.0432827253955614,0.9468591935792584
even-odd,32,16,12,0.390625,0.515625,2.0442456624212153,0.8664194572050542
even-odd,32,16,13,0.421875,0.515625,2.0424606392822753,0.9145613511219807
even-odd,32,16,14,0.453125,0.515625,2.0428096309632355,0.8893851102152596
even-odd,32,16,15,0.484375,0.515625,2.0395269061166754,0.8620959945226394
even-odd,32,16,16,0.515625,0.515625,2.044139068256193,0.8072708651025858
even-odd,32,16,17,0.546875,0.515625,2.0438623900075865,0.8230507732153455
even-odd,32,16,18,0.578125,0.515625,2.043637937459731,0.8157877428463469
even-odd,32,16,19,0.609375,0.515625,2.0430779540041057,0.807815543785058
even-odd,32,16,20,0.640625,0.515625,2.042903760843075,0.789173506411076
even-odd,32,16,21,0.671875,0.515625,2.0415450565364095,0.8689905106350072
even-odd,32,16,22,0.703125,0.515625,2.0392864798455066,0.8401202931666462
even-odd,32,16,23,0.734375,0.515625,2.0374092379918625,0.8225960391694986
even-odd,32,16,24,0.765625,0.515625,2.041485798151877,0.8064732245079206
even-odd,32,16,25,0.796875,0.515625,2.0408640136739478,0.8666186655065989
even-odd,32,16,26,0.828125,0.515625,2.041877600790236,0.8388387546422192
even-odd,32,16,27,0.859375,0.515625,2.0395221453777226,0.8509753020134229
even-odd,32,16,28,0.890625,0.515625,2.0371378166398237,0.8653562950315772
even-odd,32,16,29,0.921875,0.515625,2.0372950730396093,0.8801938505869038
even-odd,32,16,30,0.953125,0.515625,2.035846904413127,0.9414671836273488
even-odd,32,16,31,0.984375,0.515625,2.0403005380144488,0.8795666091197804
even-odd,32,17,0,0.015625,0.546875,2.0418455859649067,0.8366965702778408
even-odd,32,17,1,0.046875,0.546875,2.0421299448716552,0.8377407782552604
even-odd,32,17,2,0.078125,0.546875,2.0444980894757867,0.8622457299623366
even-odd,32,17,3,0.109375,0.546875,2.0486882265334843,0.8722031561035548
even-odd,32,17,4,0.140625,0.546875,2.0494198886959865,0.8785018530765275
even-odd,32,17,5,0.171875,0.546875,2.0468245075231595,0.813965040844399
even-odd,32,17,6,0.203125,0.546875,2.0433472137032775,0.8435054537075611
even-odd,32,17,7,0.234375,0.546875,2.038358701373272,0.8335013772850696
even-odd,32,17,8,0.265625,0.546875,2.0432301114036657,0.8857172673553163
even-odd,32,17,9,0.296875,0.546875,2.0384473178188474,0.8739473856538762
even-odd,32,17,10,0.328125,0.546875,2.0391490064625803,0.8986996362858942
even-odd,32,17,11,0.359375,0.546875,2.041791664225648,0.8821720637232456
even-odd,32,17,12,0.390625,0.546875,2.0441855901946826,0.9016411635972403
even-odd,32,17,13,0.421875,0.546875,2.045244979189346,0.8663469614506675
even-odd,32,17,14,0.453125,0.546875,2.050205885495673,0.8848223095574476
even-odd,32,17,15,0.484375,0.546875,2.047994118197557,0.8715100551938632
even-odd,32,17,16,0.515625,0.546875,2.047465949322308,0.8092909964869411
even-odd,32,17,17,0.546875,0.546875,2.0424199634838502,0.7982344469707104
even-odd,32,17,18,0.578125,0.546875,2.0419997576453475,0.7924477900306598
even-odd,32,17,19,0.609375,0.546875,2.042362696602649,0.8374260693528986
even-odd,32,17,20,0.640625,0.546875,2.0445690421392206,0.816738781953751
even-odd,32,17,21,0.671875,0.546875,2.0433425440076323,0.8829906299626645
even-odd,32,17,22,0.703125,0.546875,2.0398987070651162,0.8872296717449853
even-odd,32,17,23,0.734375,0.546875,2.0373486839139257,0.8330151870555177
even-odd,32,17,24,0.765625,0.546875,2.041198374136409,0.7981883172291288
even-odd,32,17,25,0.796875,0.546875,2.0412237915283584,0.8912060798850717
even-odd,32,17,26,0.828125,0.546875,2.042324731990608,0.9294393416508258
even-odd,32,17,27,0.859375,0.546875,2.0414432893913665,0.8944210396813456
even-odd,32,17,28,0.890625,0.546875,2.0421555361187598,0.860554459101517
even-odd,32,17,29,0.921875,0.546875,2.0392401427259803,0.8904691663256225
even-odd,32,17,30,0.953125,0.546875,2.0352778990230878,0.8877819232446363
even-odd,32,17,31,0.984375,0.546875,2.0440358435995774,0.9251139808586974
even-odd,32,18,0,0.015625,0.578125,2.04139194125817,0.8267657786936123
even-odd,32,18,1,0.046875,0.578125,2.040515297346652,0.8696041417141548
even-odd,32,18,2,0.078125,0.578125,2.046056323949283,0.8614991079111555
even-odd,32,18,3,0.109375,0.578125,2.050049179531069,0.8335486283721361
even-odd,32,18,4,0.140625,0.578125,2.051217058998754,0.8465227873073768
even-odd,32,18,5,0.171875,0.578125,2.049286325710469,0.8172705878738973
even-odd,32,18,6,0.203125,0.578125,2.044530983212204,0.8464962657640034
even-odd,32,18,7,0.234375,0.578125,2.043063498192954,0.8320404167998904
even-odd,32,18,8,0.265625,0.578125,2.039647549243084,0.8836759888009885
even-odd,32,18,9,0.296875,0.578125,2.0439655143240194,0.884712797583441
even-odd,32,18,10,0.328125,0.578125,2.046857921558723,0.8948738102913216
even-odd,32,18,11,0.359375,0.578125,2.046369105106963,0.9433133843298672
even-odd,32,18,12,0.390625,0.578125,2.0437949772873454,0.8818080153407014
even-odd,32,18,13,0.421875,0.578125,2.043794069846282,0.848083019988407
even-odd,32,18,14,0.453125,0.578125,2.046983452838058,0.8153798787598014
even-odd,32,18,15,0.484375,0.578125,2.0442544870387893,0.793318001898151
even-odd,32,18,16,0.515625,0.578125,2.0489047684424118,0.8501574504018116
even-odd,32,18,17,0.546875,0.578125,2.0450221581867765,0.8123337012029719
even-odd,32,18,18,0.578125,0.578125,2.040771661972259,0.8074010769824463
even-odd,32,18,19,0.609375,0.578125,2.039935437300166,0.8118778160216825
even-odd,32,18,20,0.640625,0.578125,2.0398294258095286,0.8621308590076379
even-odd,32,18,21,0.671875,0.578125,2.0439211087713,0.8152094903747459
even-odd,32,18,22,0.703125,0.578125,2.0348662155184596,0.835466877645268
even-odd,32,18,23,0.734375,0.578125,2.036805077934112,0.8542000736952399
even-odd,32,18,24,0.765625,0.578125,2.039172763174561,0.8266212312106412
even-odd,32,18,25,0.796875,0.578125,2.0400247379921987,0.8830708179385635
even-odd,32,18,26,0.828125,0.578125,2.0398838128325347,0.9685992187115272
even-odd,32,18,27,0.859375,0.578125,2.0398609166045896,0.9478764536261203
even-odd,32,18,28,0.890625,0.578125,2.03723052048387,0.9038384821984762
even-odd,32,18,29,0.921875,0.578125,2.0386637349630297,0.9081657253418016
even-odd,32,18,30,0.953125,0.578125,2.0330539760183934,0.9298547557048839
even-odd,32,18,31,0.984375,0.578125,2.041208848385148,0.9342553931133146
even-odd,32,19,0,0.015625,0.609375,2.0454290683245997,0.8850996839466382
even-odd,32,19,1,0.046875,0.609375,2.045137902927348,0.9319936010758324
even-odd,32,19,2,0.078125,0.609375,2.0481238954114462,0.8806982327473789
even-odd,32,19,3,0.109375,0.609375,2.048306499693906,0.874944598052407
even-odd,32,19,4,0.140625,0.609375,2.0511963792786454,0.8191202661015912
even-odd,32,19,5,0.171875,0.609375,2.047177853406271,0.8282785846245598
even-odd,32,19,6,0.203125,0.609375,2.048600780354006,0.853933543856014
even-odd,32,19,7,0.234375,0.609375,2.041198798321562,0.8539986400183155
even-odd,32,19,8,0.265625,0.609375,2.040222664127127,0.8630679518223374
even-odd,32,19,9,0.296875,0.609375,2.04556630005404,0.8803549618668428
even-odd,32,19,10,0.328125,0.609375,2.0431767580302735,0.8877469184256374
even-odd,32,19,11,0.359375,0.609375,2.0473584374224303,0.9076118161202639
even-odd,32,19,12,0.390625,0.609375,2.043941667441526,0.915904549818947
even-odd,32,19,13,0.421875,0.609375,2.0441604187403124,0.8777034974733762
even-odd,32,19,14,0.453125,0.609375,2.0465436321190107,0.8163081951462088
even-odd,32,19,15,0.484375,0.609375,2.0438906466935127,0.8002323718727267
even-odd,32,19,16,0.515625,0.609375,2.043087998991903,0.8089925864930653
even-odd,32,19,17,0.546875,0.609375,2.0429128511172823,0.8166533538361272
even-odd,32,19,18,0.578125,0.609375,2.0417857382775044,0.7967696529457257
even-odd,32,19,19,0.609375,0.609375,2.0396726653079806,0.79127167550199
even-odd,32,19,20,0.640625,0.609375,2.037807440368716,0.8392475905520119
even-odd,32,19,21,0.671875,0.609375,2.036725238202686,0.7853693026691508
even-odd,32,19,22,0.703125,0.609375,2.035683762952805,0.8111938328112714
even-odd,32,19,23,0.734375,0.609375,2.036261397026101,0.8336180167948463
even-odd,32,19,24,0.765625,0.609375,2.0362768399924867,0.8475195738312622
even-odd,32,19,25,0.796875,0.609375,2.0396333708356322,0.9318262591954619
even-odd,32,19,26,0.828125,0.609375,2.0386972201926357,0.9509703895258577
even-odd,32,19,27,0.859375,0.609375,2.038946671505888,0.9107767303881328
even-odd,32,19,28,0.890625,0.609375,2.037561426553509,0.9339064071422057
even-odd,32,19,29,0.921875,0.609375,2.0410934912789336,0.9424282471690288
even-odd,32,19,30,0.953125,0.609375,2.0433991267241534,0.9578933441532106
even-odd,32,19,31,0.984375,0.609375,2.040645736408344,0.9395832166201686
even-odd,32,20,0,0.015625,0.640625,2.04722076321701,0.9378033322919963
even-odd,32,20,1,0.046875,0.640625,2.0472674204690606,0.9385391975813396
even-odd,32,20,2,0.078125,0.640625,2.05094914017836,0.8731340436792219
even-odd,32,20,3,0.109375,0.640625,2.050774506570933,0.8261815092115388
even-odd,32,20,4,0.140625,0.640625,2.0474998904812156,0.8551450758212726
even-odd,32,20,5,0.171875,0.640625,2.0496288189375367,0.8454727872698614
even-odd,32,20,6,0.203125,0.640625,2.04646904852545,0.8674057747693867
even-odd,32,20,7,0.234375,0.640625,2.041425558379943,0.8814091818767498
even-odd,32,20,8,0.265625,0.640625,2.0415297701544515,0.9358920609035525
even-odd,32,20,9,0.296875,0.640625,2.042779214879153,0.9235021141994619
even-odd,32,20,10,0.328125,0.640625,2.0451448083810346,0.9330036382809554
even-odd,32,20,11,0.359375,0.640625,2.0464927956552357,0.9289675314190203
even-odd,32,20,12,0.390625,0.640625,2.0496227649239063,0.9321891643759662
even-odd,32,20,13,0.421875,0.640625,2.0430238986921663,0.9427543951805514
even-odd,32,20,14,0.453125,0.640625,2.0468304222318254,0.9052420913194528
even-odd,32,20,15,0.484375,0.640625,2.043132763187407,0.8277108617783692
even-odd,32,20,16,0.515625,0.640625,2.0439174884707687,0.8376788455332673
even-odd,32,20,17,0.546875,0.640625,2.0434775354755392,0.8403432436668377
even-odd,32,20,18,0.578125,0.640625,2.040667988768907,0.7792229969471571
even-odd,32,20,19,0.609375,0.640625,2.035224564545485,0.7774091194523801
even-odd,32,20,20,0.640625,0.640625,2.035555946642364,0.784616213108837
even-odd,32,20,21,0.671875,0.640625,2.0339381965726884,0.7761436118833984
even-odd,32,20,22,0.703125,0.640625,2.0385390506392462,0.8096902407256628
even-odd,32,20,23,0.734375,0.640625,2.0332178832638195,0.8387428936336186
even-odd,32,20,24,0.765625,0.640625,2.0434897237142624,0.85717389444957
even-odd,32,20,25,0.796875,0.640625,2.046611932610086,0.8942774633181242
even-odd,32,20,26,0.828125,0.640625,2.045451472480246,0.9208839632003837
even-odd,32,20,27,0.859375,0.640625,2.0403909045612627,0.9025531031609016
even-odd,32,20,28,0.890625,0.640625,2.0442183076425002,0.9647302817301525
even-odd,32,20,29,0.921875,0.640625,2.041537448708532,0.9876916820264071
even-odd,32,20,30,0.953125,0.640625,2.0406329005330015,0.9370053745623372
even-odd,32,20,31,0.984375,0.640625,2.043654229359175,0.9262823042815708
even-odd,32,21,0,0.015625,0.671875,2.0448002256205107,0.9544992334403001
even-odd,32,21,1,0.046875,0.671875,2.0473057091521922,0.9226429959433605
even-odd,32,21,2,0.078125,0.671875,2.049570635867601,0.903466202781594
even-odd,32,21,3,0.109375,0.671875,2.045229773676167,0.8950930096304631
even-odd,32,21,4,0.140625,0.671875,2.044679795281744,0.8813640868029041
even-odd,32,21,5,0.171875,0.671875,2.0466177635399423,0.8921085411515198
even-odd,32,21,6,0.203125,0.671875,2.0487870817898193,0.9148101379632553
even-odd,32,21,7,0.234375,0.671875,2.0447295050754497,0.9078772386221569
even-odd,32,21,8,0.265625,0.671875,2.040885503388171,0.9246341786243509
even-odd,32,21,9,0.296875,0.671875,2.0436571915497166,0.9245535513831095
even-odd,32,21,10,0.328125,0.671875,2.0445844872664742,0.9545264034427334
even-odd,32,21,11,0.359375,0.671875,2.041104123556169,0.9143759873570252
even-odd,32,21,12,0.390625,0.671875,2.0439633036982294,0.9266514670462097
even-odd,32,21,13,0.421875,0.671875,2.0446760099031427,0.9209002502291769
even-odd,32,21,14,0.453125,0.671875,2.0463627105775943,0.8865769765400461
even-odd,32,21,15,0.484375,0.671875,2.038775750679344,0.8618447029702168
even-odd,32,21,16,0.515625,0.671875,2.0392405113198095,0.8191893715970195
even-odd,32,21,17,0.546875,0.671875,2.041396291199376,0.8017883508116568
even-odd,32,21,18,0.578125,0.671875,2.0421062651616313,0.8149191199868855
even-odd,32,21,19,0.609375,0.671875,2.038100809104348,0.8176915098237377
even-odd,32,21,20,0.640625,0.671875,2.0356450605499443,0.8059670812329407
even-odd,32,21,21,0.671875,0.671875,2.0344984631522824,0.8058769359249788
even-odd,32,21,22,0.703125,0.671875,2.0410396900780907,0.814263996733598
even-odd,32,21,23,0.734375,0.671875,2.040663378536899,0.885334285420707
even-odd,32,21,24,0.765625,0.671875,2.0428595011407054,0.8752884467407455
even-odd,32,21,25,0.796875,0.671875,2.043752876124279,0.8496448773651402
even-odd,32,21,26,0.828125,0.671875,2.0510581878563108,0.8956389010505296
even-odd,32,21,27,0.859375,0.671875,2.049587911342037,0.9257194213812814
even-odd,32,21,28,0.890625,0.671875,2.0444271632565303,0.919603519181274
even-odd,32,21,29,0.921875,0.671875,2.042764600234148,0.9552182772675208
even-odd,32,21,30,0.953125,0.671875,2.0412518074523893,0.9567615036463772
even-odd,32,21,31,0.984375,0.671875,2.0413162031862577,0.9851472010617813
even-odd,32,22,0,0.015625,0.703125,2.0448001813128553,0.9578937840445642
even-odd,32,22,1,0.046875,0.703125,2.045995556929809,0.9374523921339729
even-odd,32,22,2,0.078125,0.703125,2.04786885411043,0.9622711132833949
even-odd,32,22,3,0.109375,0.703125,2.046399857958504,0.9581654856845789
even-odd,32,22,4,0.140625,0.703125,2.044056826112858,0.924695627347547
even-odd,32,22,5,0.171875,0.703125,2.043093945302096,0.9320584005820228
even-odd,32,22,6,0.203125,0.703125,2.046161998419716,0.9187879998234861
even-odd,32,22,7,0.234375,0.703125,2.0426408272355068,0.9154447116732016
even-odd,32,22,8,0.265625,0.703125,2.043785477282325,0.9177778755028835
even-odd,32,22,9,0.296875,0.703125,2.0458198424607983,0.9255362889751725
even-odd,32,22,10,0.328125,0.703125,2.0449887543108645,0.9193084090738357
even-odd,32,22,11,0.359375,0.703125,2.0409096757689,0.9273090437029508
even-odd,32,22,12,0.390625,0.703125,2.0413994192199114,0.9426910643681085
even-odd,32,22,13,0.421875,0.703125,2.0389303616656957,0.9225632562059146
even-odd,32,22,14,0.453125,0.703125,2.043525504066442,0.8686107844009904
even-odd,32,22,15,0.484375,0.703125,2.043979606100237,0.8303763345624559
even-odd,32,22,16,0.515625,0.703125,2.036423309354813,0.8532984097428984
even-odd,32,22,17,0.546875,0.703125,2.03585295424156,0.7985091499453753
even-odd,32,22,18,0.578125,0.703125,2.0353733878583813,0.8393349252512334
even-odd,32,22,19,0.609375,0.703125,2.0373639009258446,0.8680591559192602
even-odd,32,22,20,0.640625,0.703125,2.0360205321775955,0.8206512544197624
even-odd,32,22,21,0.671875,0.703125,2.033969867199755,0.7893003910379078
even-odd,32,22,22,0.703125,0.703125,2.0457265722818976,0.8263417631743177
even-odd,32,22,23,0.734375,0.703125,2.0431418689136023,0.8736089156861101
even-odd,32,22,24,0.765625,0.703125,2.038106666515427,0.8918131093926555
even-odd,32,22,25,0.796875,0.703125,2.0379890500965057,0.8729535142862833
even-odd,32,22,26,0.828125,0.703125,2.046107298885185,0.9407922152985942
even-odd,32,22,27,0.859375,0.703125,2.0508760705696973,0.9232097213585119
even-odd,32,22,28,0.890625,0.703125,2.0471813583307443,0.9255073829283796
even-odd,32,22,29,0.921875,0.703125,2.046795565908283,0.9338799700552517
even-odd,32,22,30,0.953125,0.703125,2.0433359223783376,1.010291580723642
even-odd,32,22,31,0.984375,0.703125,2.0444446178224585,0.9774849601541696
even-odd,32,23,0,0.015625,0.734375,2.0440891659710023,0.9578168481634829
even-odd,32,23,1,0.046875,0.734375,2.0412815334000096,0.9693556909963189
even-odd,32,23,2,0.078125,0.734375,2.0469910749951405,0.9746494275445947
even-odd,32,23,3,0.109375,0.734375,2.0452906342132144,0.9744136678072528
even-odd,32,23,4,0.140625,0.734375,2.0458745001078165,0.981855983020202
even-odd,32,23,5,0.171875,0.734375,2.0418347767491762,0.9494056646963726
even-odd,32,23,6,0.203125,0.734375,2.0383253459407267,0.9564399886305273
even-odd,32,23,7,0.234375,0.734375,2.0425746537738085,0.9269515019409683
even-odd,32,23,8,0.265625,0.734375,2.0428224706559024,0.9223086992040033
even-odd,32,23,9,0.296875,0.734375,2.0424349583340153,0.9309857928304047
even-odd,32,23,10,0.328125,0.734375,2.0434078326028637,0.938961383937007
even-odd,32,23,11,0.359375,0.734375,2.0407433408227527,0.9475878994192982
even-odd,32,23,12,0.390625,0.734375,2.0420734890099372,0.9120627544516419
even-odd,32,23,13,0.421875,0.734375,2.0401823437601023,0.9630093103985714
even-odd,32,23,14,0.453125,0.734375,2.04128498850706,0.8946494351208626
even-odd,32,23,15,0.484375,0.734375,2.040876333271917,0.8482599211066321
even-odd,32,23,16,0.515625,0.734375,2.0408729759650086,0.8099065284380571
even-odd,32,23,17,0.546875,0.734375,2.0320595218126765,0.814400694567497
even-odd,32,23,18,0.578125,0.734375,2.0358345712930888,0.7824176037669366
even-odd,32,23,19,0.609375,0.734375,2.0380260849344767,0.7815471262354333
even-odd,32,23,20,0.640625,0.734375,2.037011916262046,0.7591201234229502
even-odd,32,23,21,0.671875,0.734375,2.041115166776349,0.7825587763233467
even-odd,32,23,22,0.703125,0.734375,2.041264220761696,0.8048777528466706
even-odd,32,23,23,0.734375,0.734375,2.0400926116133813,0.8483326980214748
even-odd,32,23,24,0.765625,0.734375,2.038679698513805,0.9000439772588998
