omega,direct_score,smooth_score
1.914500000000001201e+00,4.951458580642945084e-01,6.612178620895002856e-01
1.915000000000001368e+00,4.853121433391708872e-01,6.594997609630753876e-01
1.915500000000001535e+00,5.032448968852626381e-01,6.520758235768939759e-01
1.916000000000001258e+00,5.403903394748599265e-01,6.415761624927150963e-01
1.916500000000001425e+00,5.865002699718667722e-01,6.297378374069328988e-01
1.917000000000001148e+00,6.339122544201877263e-01,6.188783273708350352e-01
1.917500000000001315e+00,6.770061039570796080e-01,6.098178590735771065e-01
1.918000000000001481e+00,7.119512547407237379e-01,6.044616026122257013e-01
1.918500000000001204e+00,7.360084198081239260e-01,6.031227249743292829e-01
1.919000000000001371e+00,7.463677622528310796e-01,6.029910404467370144e-01
1.919500000000001538e+00,7.401137908023602829e-01,6.014867083143442539e-01
1.920000000000001261e+00,7.154791659805511683e-01,5.945529201917310047e-01
1.920500000000001428e+00,6.737763473988656049e-01,5.940659652182050943e-01
1.921000000000001151e+00,6.230566196693784198e-01,6.036980693546536436e-01
1.921500000000001318e+00,5.808937422488316127e-01,6.114575830191878447e-01
1.922000000000001485e+00,5.613814945420535496e-01,6.181172853753380547e-01
1.922500000000001208e+00,5.603700719410091846e-01,6.316580950271716288e-01
1.923000000000001375e+00,5.682589465555646369e-01,6.496362341531753959e-01
1.923500000000001542e+00,5.801452995592912831e-01,6.666898140236491299e-01
1.924000000000001265e+00,5.933767046747592255e-01,6.845728504833430428e-01
1.924500000000001432e+00,6.054143516663414992e-01,7.119521922980942552e-01
1.925000000000001155e+00,6.150571937078772589e-01,7.435058116391413119e-01
1.925500000000001322e+00,6.222114156030129628e-01,7.727176519051237591e-01
1.926000000000001489e+00,6.258284655447230449e-01,7.996716046757547103e-01
1.926500000000001211e+00,6.232846582399222957e-01,8.254524751931766602e-01
1.927000000000001378e+00,6.121562503633621866e-01,8.480785090633657930e-01
1.927500000000001545e+00,5.918808906039869644e-01,8.688889055507686976e-01
1.928000000000001268e+00,5.642643480733626760e-01,8.930579834337575296e-01
1.928500000000001435e+00,5.338240096324342598e-01,9.248945341707284218e-01
1.929000000000001158e+00,5.055379368842757293e-01,9.533928626062309064e-01
1.929500000000001325e+00,4.786780172662864485e-01,9.752510332075219335e-01
1.930000000000001492e+00,4.520602996287896858e-01,9.969640435280278101e-01
1.930500000000001215e+00,4.321062932745535212e-01,1.022343623551465130e+00
1.931000000000001382e+00,4.311417679003709535e-01,1.046484340705841953e+00
1.931500000000001549e+00,4.623312578147806273e-01,1.073341695647139105e+00
1.932000000000001272e+00,5.318669456463145373e-01,1.105374098318622433e+00
1.932500000000001439e+00,6.305497380539684116e-01,1.134801592432839401e+00
1.933000000000001162e+00,7.399743507991558555e-01,1.159948239770992595e+00
1.933500000000001329e+00,8.465022024474435636e-01,1.184743102722384256e+00
1.934000000000001496e+00,9.477130416885287678e-01,1.224741884881451526e+00
1.934500000000001219e+00,1.049637346779465741e+00,1.269437813007836757e+00
1.935000000000001386e+00,1.136239393760390959e+00,1.314030685775213092e+00
1.935500000000001553e+00,1.178192610884435165e+00,1.368850720845134594e+00
1.936000000000001275e+00,1.163951725787524705e+00,1.424282140370104921e+00
1.936500000000001442e+00,1.096345558565559486e+00,1.483331067598073316e+00
1.937000000000001165e+00,9.693559694869881005e-01,1.536035050887741615e+00
1.937500000000001332e+00,7.820599071615381703e-01,1.582732994919922476e+00
1.938000000000001499e+00,5.790729589807130928e-01,1.654767616420595999e+00
1.938500000000001222e+00,4.673914605897267482e-01,1.756764131338329538e+00
1.939000000000001389e+00,5.377025770325027931e-01,1.837121294734870958e+00
1.939500000000001556e+00,7.861381264753102283e-01,1.908660660808386478e+00
1.940000000000001279e+00,1.166671840184344555e+00,1.975619005817069063e+00
1.940500000000001446e+00,1.641746746813623758e+00,2.035315846232085502e+00
1.941000000000001169e+00,2.115937790276585240e+00,2.088892050159253166e+00
1.941500000000001336e+00,2.545609257004610271e+00,2.138192773547424430e+00
1.942000000000001503e+00,2.907502488852799161e+00,2.181746343158689427e+00
1.942500000000001226e+00,3.203138678607732714e+00,2.220814519096680595e+00
1.943000000000001393e+00,3.441838407926260945e+00,2.254625139374682341e+00
1.943500000000001560e+00,3.631498615885797587e+00,2.277176581593240101e+00
1.944000000000001283e+00,3.778091386312286915e+00,2.292693156846211444e+00
1.944500000000001450e+00,3.886162445181487790e+00,2.309623290340804491e+00
1.945000000000001172e+00,3.959146927224568735e+00,2.323220557251805207e+00
1.945500000000001339e+00,3.999487676673869174e+00,2.327619929005147803e+00
1.946000000000001506e+00,4.008626440491118714e+00,2.321836162125048730e+00
1.946500000000001229e+00,3.986927531852218376e+00,2.306780490998478150e+00
1.947000000000001396e+00,3.933628176025257606e+00,2.288339565845842305e+00
1.947500000000001563e+00,3.846886395409729431e+00,2.265541509992254454e+00
1.948000000000001286e+00,3.723886884036507805e+00,2.241168070347330232e+00
1.948500000000001453e+00,3.560893109400380840e+00,2.214568518531415897e+00
1.949000000000001176e+00,3.353132603716373783e+00,2.181384159116258381e+00
1.949500000000001343e+00,3.094441587880083500e+00,2.141248455330274858e+00
1.950000000000001510e+00,2.776902231735263182e+00,2.096095909087389852e+00
1.950500000000001233e+00,2.392718254756943885e+00,2.044918228350326661e+00
1.951000000000001400e+00,1.946894641027884232e+00,1.988547904310943082e+00
1.951500000000001567e+00,1.466119027431097122e+00,1.941408862668639213e+00
1.952000000000001290e+00,1.017732379751984606e+00,1.892769106652060440e+00
1.952500000000001457e+00,6.758272808430022538e-01,1.841141409508434634e+00
1.953000000000001180e+00,4.993875238212514556e-01,1.793728402411981282e+00
1.953500000000001346e+00,5.026623563927122840e-01,1.733175770538192051e+00
1.954000000000001513e+00,6.352005530456222848e-01,1.696946372411086257e+00
1.954500000000001236e+00,8.124285244765987457e-01,1.671916068909952147e+00
1.955000000000001403e+00,9.619993956898067466e-01,1.644541255131094060e+00
1.955500000000001570e+00,1.054693313647443675e+00,1.612890375675707588e+00
1.956000000000001293e+00,1.092133817250686034e+00,1.575854380457672788e+00
1.956500000000001460e+00,1.083534112012315420e+00,1.535671968892219574e+00
1.957000000000001183e+00,1.033063080008639556e+00,1.505079555998203311e+00
1.957500000000001350e+00,9.526909607261284663e-01,1.461842917000027775e+00
1.958000000000001517e+00,8.537713833654574369e-01,1.410164186794671037e+00
1.958500000000001240e+00,7.370782135538397339e-01,1.354502949707351300e+00
1.959000000000001407e+00,6.097805654311945212e-01,1.297760054364019533e+00
1.959500000000001574e+00,4.932198387489606373e-01,1.244008042003177161e+00
1.960000000000001297e+00,4.118033905321616395e-01,1.184553181654862453e+00
1.960500000000001464e+00,3.779865960207949294e-01,1.133840838134886786e+00
1.961000000000001187e+00,3.917617639393055629e-01,1.078483527811667786e+00
1.961500000000001354e+00,4.407901806315940862e-01,1.017248779769223344e+00
1.962000000000001521e+00,5.077300554345266503e-01,9.773498890706541209e-01
1.962500000000001243e+00,5.796107909305256989e-01,9.436446937023574844e-01
1.963000000000001410e+00,6.504145742350030401e-01,9.064288527780357541e-01
1.963500000000001577e+00,7.139784912744751022e-01,8.670991002038623829e-01
1.964000000000001300e+00,7.608075038964625669e-01,8.267680288382035503e-01
1.964500000000001467e+00,7.851788849536612824e-01,7.924659389425325884e-01
1.965000000000001190e+00,7.872734571506346812e-01,7.609692948777442290e-01
1.965500000000001357e+00,7.693850347989514837e-01,7.271065203679606403e-01
1.966000000000001524e+00,7.340770979366550986e-01,6.928338192084400049e-01
1.966500000000001247e+00,6.873770572364197307e-01,6.705939607979407580e-01
1.967000000000001414e+00,6.404236296690737351e-01,6.508852100421675946e-01
1.967500000000001581e+00,6.025619288230366077e-01,6.294165616788428563e-01
1.968000000000001304e+00,5.735393953121358246e-01,6.046925270598765279e-01
1.968500000000001471e+00,5.491202116923474819e-01,5.871003555509165528e-01
1.969000000000001194e+00,5.293409752789746126e-01,5.677846446236166633e-01
1.969500000000001361e+00,5.188520629785339233e-01,5.466972584683097436e-01
1.970000000000001528e+00,5.219450265156176938e-01,5.266986068040234725e-01
1.970500000000001251e+00,5.369922182021413803e-01,5.197429764771578364e-01
1.971000000000001418e+00,5.564508034279402882e-01,5.143913806899705898e-01
1.971500000000001585e+00,5.714700504272307580e-01,5.129569811019181191e-01
1.972000000000001307e+00,5.753553364339950571e-01,5.201187732882811554e-01
1.972500000000001474e+00,5.646839151262770251e-01,5.254706214495838967e-01
1.973000000000001197e+00,5.393995969627944920e-01,5.297810057487817303e-01
1.973500000000001364e+00,5.026488198861382983e-01,5.334239414406820590e-01
1.974000000000001531e+00,4.604095697145777488e-01,5.349577693437265191e-01
1.974500000000001254e+00,4.206404853813678346e-01,5.352304444825232155e-01
1.975000000000001421e+00,3.917998997570429909e-01,5.334084025672835017e-01
1.975500000000001588e+00,3.805149434659119700e-01,5.306201994577922632e-01
1.976000000000001311e+00,3.881107771273892282e-01,5.270391674064948129e-01
1.976500000000001478e+00,4.091633852058357834e-01,5.258645541269720836e-01
1.977000000000001201e+00,4.366153733928959113e-01,5.282551597399927079e-01
1.977500000000001368e+00,4.677826059193085362e-01,5.286854747490871143e-01
1.978000000000001535e+00,5.035791870680592641e-01,5.286258192051522808e-01
1.978500000000001258e+00,5.441666008393819531e-01,5.288408668848589844e-01
1.979000000000001425e+00,5.888100522745787213e-01,5.313219852670775234e-01
1.979500000000001592e+00,6.366638783306337590e-01,5.306450316980237947e-01
1.980000000000001315e+00,6.845054330890477656e-01,5.297507540307929697e-01
1.980500000000001481e+00,7.265786228732566965e-01,5.306964260585804727e-01
1.981000000000001204e+00,7.574833296132974514e-01,5.247097993980613939e-01
1.981500000000001371e+00,7.739474055231958527e-01,5.240980123614060737e-01
1.982000000000001538e+00,7.746774104683630258e-01,5.243937698639994371e-01
1.982500000000001261e+00,7.597820227400354787e-01,5.261196313000179314e-01
1.983000000000001428e+00,7.305693348546649091e-01,5.339912470533570987e-01
1.983500000000001595e+00,6.895008511498489367e-01,5.421915302416346893e-01
1.984000000000001318e+00,6.395490173558426861e-01,5.504033464111709462e-01
1.984500000000001485e+00,5.830010555375635395e-01,5.536727882693101011e-01
1.985000000000001208e+00,5.219913204011834562e-01,5.558848530979877411e-01
1.985500000000001375e+00,4.628864089275049887e-01,5.659019021427195151e-01
1.986000000000001542e+00,4.224526499126968204e-01,5.761537542677545032e-01
1.986500000000001265e+00,4.234147538497469720e-01,5.849092522732731725e-01
1.987000000000001432e+00,4.709276204209196237e-01,5.916496017192363066e-01
1.987500000000001599e+00,5.516193108579255933e-01,5.942307919877106714e-01
1.988000000000001322e+00,6.518389062682854451e-01,5.940466124396889258e-01
1.988500000000001489e+00,7.599354655218714116e-01,5.928786333275032350e-01
1.989000000000001211e+00,8.657933435999671801e-01,5.932727396591639391e-01
1.989500000000001378e+00,9.626018718200782809e-01,5.919003522101025094e-01
1.990000000000001545e+00,1.046258334462395689e+00,5.904302106879949497e-01
1.990500000000001268e+00,1.113995040183216600e+00,5.840673426030825732e-01
1.991000000000001435e+00,1.163619851873368916e+00,5.758369717409074218e-01
1.991500000000001602e+00,1.193309177079419969e+00,5.695683024629235591e-01
1.992000000000001325e+00,1.201669358771400464e+00,5.641660597448659997e-01
1.992500000000001492e+00,1.187887390663738163e+00,5.573648915518458757e-01
1.993000000000001215e+00,1.151932384343691274e+00,5.635971005748772189e-01
1.993500000000001382e+00,1.094856115360458571e+00,5.640997004179859609e-01
1.994000000000001549e+00,1.019199539524690890e+00,5.628898397812683863e-01
1.994500000000001272e+00,9.293228179153860680e-01,5.591021549803758539e-01
1.995000000000001439e+00,8.313578654272604229e-01,5.673106390586595271e-01
1.995500000000001606e+00,7.328737683695727423e-01,5.752662392968815874e-01
1.996000000000001329e+00,6.423232873945934340e-01,5.805022531082421056e-01
1.996500000000001496e+00,5.670671179728232758e-01,5.822875895242297650e-01
1.997000000000001219e+00,5.105850812761157931e-01,5.862490336996870610e-01
1.997500000000001386e+00,4.723577676684382887e-01,5.911351838518134061e-01
1.998000000000001553e+00,4.496829736517682363e-01,5.965583405766146097e-01
1.998500000000001275e+00,4.394194719980774044e-01,6.020601557295689465e-01
1.999000000000001442e+00,4.394849563731051956e-01,6.097712895126453647e-01
1.999500000000001609e+00,4.486510874786692749e-01,6.232415173094814076e-01
2.000000000000001332e+00,4.651313873153953837e-01,6.298521344131093880e-01
2.000500000000001499e+00,4.862515782182981749e-01,6.347813551816602340e-01
2.001000000000001222e+00,5.093587712789152677e-01,6.367619257538688071e-01
2.001500000000001389e+00,5.322704077432649505e-01,6.383468679274862945e-01
2.002000000000001556e+00,5.528417793824543791e-01,6.383840992305148676e-01
2.002500000000001279e+00,5.685422712219688757e-01,6.353116516556160942e-01
2.003000000000001446e+00,5.764186873837051639e-01,6.348598893405525967e-01
2.003500000000001613e+00,5.735318845001855514e-01,6.387815203037821021e-01
2.004000000000001336e+00,5.579566415364507481e-01,6.423482585656274946e-01
2.004500000000001503e+00,5.296609831195376872e-01,6.435241674462719441e-01
2.005000000000001226e+00,4.905334286854518000e-01,6.563900599090896071e-01
2.005500000000001393e+00,4.440546208938928596e-01,6.851459163761366433e-01
2.006000000000001560e+00,3.953656028941480161e-01,7.137799717133760380e-01
2.006500000000001283e+00,3.507113054021455123e-01,7.361007663537141310e-01
2.007000000000001450e+00,3.160641629133483232e-01,7.551665247942958015e-01
2.007500000000001616e+00,2.975609033427762951e-01,7.767288851297916574e-01
2.008000000000001339e+00,3.026777166965565202e-01,7.956423630427905680e-01
2.008500000000001506e+00,3.395249457522754866e-01,8.115583417263447785e-01
2.009000000000001229e+00,4.157162675648108374e-01,8.390228271564291740e-01
2.009500000000001396e+00,5.363668837443338333e-01,8.741733481749340839e-01
2.010000000000001563e+00,6.972535824963854711e-01,9.072993304653040880e-01
2.010500000000001286e+00,8.866044130175995130e-01,9.385459545279631888e-01
2.011000000000001453e+00,1.090421936204087228e+00,9.664937300645600748e-01
2.011500000000001620e+00,1.288212027815637928e+00,9.904839327044048236e-01
2.012000000000001343e+00,1.465138835472106438e+00,1.008881598850850825e+00
2.012500000000001510e+00,1.615631553817021615e+00,1.020496215036244880e+00
2.013000000000001233e+00,1.738319028705689107e+00,1.023812699839791396e+00
2.013500000000001400e+00,1.833196880202880852e+00,1.024967593889108297e+00
2.014000000000001567e+00,1.900681252748944727e+00,1.033554463463622231e+00
2.014500000000001290e+00,1.941277989500936441e+00,1.036240116996312022e+00
2.015000000000001457e+00,1.955417766709418803e+00,1.033488013763486757e+00
2.015500000000001624e+00,1.943343201755787675e+00,1.027541386829876391e+00
2.016000000000001346e+00,1.905024493129125363e+00,1.022518402306488827e+00
2.016500000000001513e+00,1.840115451290165627e+00,1.016079976311375033e+00
2.017000000000001236e+00,1.748002343546617876e+00,1.000667785981404823e+00
2.017500000000001403e+00,1.628041706309488301e+00,9.788657560002747005e-01
2.018000000000001570e+00,1.480162341327968534e+00,9.548117454720911335e-01
2.018500000000001293e+00,1.306235781239160731e+00,9.232914613175979834e-01
2.019000000000001460e+00,1.112965690215301340e+00,8.866160612079516667e-01
2.019500000000001627e+00,9.157987249852507228e-01,8.463763178083028027e-01
2.020000000000001350e+00,7.361130216327541609e-01,8.103642612287951241e-01
