n,gamma
36119,30330.6623699058013759630884001683941
36120,30331.4350836865159412171625438660010
36121,30332.2084865837843171884150336605477
36122,30332.5150182548090500815927516382754
36123,30333.5929495029402544867586914708244
36124,30334.1118798391420561436061290765694
36125,30335.0885686154394874264842038466352
36126,30335.7122488269980826576374425524543
36127,30336.5238649899617283342999046737778
36128,30337.0667427368498140089879586383763
36129,30337.4877558806212740715269976357771
36130,30338.5564331675360431042012783557049
36131,30339.1960009383203931165480529983923
36132,30340.1149743389444087172957627649762
36133,30341.2255420592002052662909726370468
36134,30341.6881574548988188522173492801343
36135,30342.8951660190769415528674746157339
36136,30343.0165628634752811801403313224359
36137,30343.8888235186108995902927443439180
36138,30344.3087868889889100081647896849698
36139,30344.8942297808173955388042093554695
36140,30346.0838544154406674338777941311766
36141,30346.9161018628639621174886177484698
36142,30347.5127751103150906342148819255889
36143,30347.8461832306673493592223137422312
36144,30349.2836431428124879520344262804475
36145,30349.9708780076510142632762192114615
36146,30350.3913707304960790196785386660909
36147,30351.2758054542900261277150457120939
36148,30352.3210226160323287737480501594299
36149,30352.4929395115039851219027248094721
36150,30353.7427191941460905837465012621985
36151,30354.3810350521504101104757037402953
36152,30354.5428242005643077083051397670473
36153,30355.5916142206858522004929910466332
36154,30356.0461367920939350216516132741886
36155,30356.8138949370226558062778455565339
36156,30358.0371170758876626845316204584159
36157,30359.2816144461901575388831252272008
36158,30359.6134937636668472485919107544712
36159,30359.9653526271292663639746101737154
36160,30360.8124647177683285165607301149534
36161,30361.6979770027848333921942539337963
36162,30362.3576089231010352978365062518643
36163,30362.9596225634739003410382083773735
36164,30363.6785394896813730734821870855658
36165,30364.5125811556287282960561460903377
36166,30365.2329460944233259143973783303924
36167,30366.1315139736804538919635401149471
36168,30366.5822935890984250695764662399644
36169,30367.5569074828124140844418661259396
36170,30368.1564434528316437836750869534278
36171,30369.4251756079542580031397864515063
36172,30369.9775493041129316913399232239784
36173,30370.6403950031486102309068923006185
36174,30371.1781893409660474653869900717662
36175,30371.9855471479402552626516107830540
36176,30372.5235183995812173314826882444339
36177,30373.2206275093145149238188222976443
36178,30373.9228481428299820154772700647484
36179,30374.8158421440444399203975000623768
36180,30375.7796529525495021608835646805485
36181,30376.5286466710146131257867904840826
36182,30377.3847398064974767599264745432117
36183,30378.1999262161258657629517764252501
36184,30378.6896091713166291466212143235300
36185,30379.2751296823218379787345945424607
36186,30379.7733665901154713634941745121941
36187,30381.1877810265053891645500985300783
36188,30381.6661185274128091617652971686119
36189,30382.2936846755086138383105491353490
36190,30382.9595169175320375061479642945273
36191,30383.5837862456876548018817554520159
36192,30384.0844277068942545033575182979137
36193,30385.7166883732316362742256595430801
36194,30386.0649507039666880287083798491113
36195,30386.8914051841849766974723241105589
36196,30387.8682875612208748502102842582814
36197,30388.3455678710677302222884368803278
36198,30389.2276327193059634375143969092074
36199,30389.5213269063529889721793438656579
36200,30390.3482404186685975046819113007119
36201,30390.9675145829350540618618538610922
36202,30391.8421442144868103154584140450459
36203,30392.4962296036832944742696529028396
36204,30393.6975163564263102469404932334225
36205,30394.2619837002698841682303329300614
36206,30394.9532887079633154020491527731116
36207,30395.7828860851366059962894984524290
36208,30396.3822883140263422049505558657985
36209,30397.1392464732250586307813302145766
36210,30398.3346715838321577504404954168217
36211,30398.6455834952887683261203956754531
36212,30399.2219168632501040787102569894954
36213,30399.8857317744088636841385583264589
36214,30401.0845978434592432767024608008869
36215,30401.3546695931639110101168874053574
36216,30401.8891467965518878939471891914228
36217,30402.8447185373198218631183686757921
36218,30404.2253563873616078700358278967737
36219,30405.0420741798314359176759853459231
36220,30405.3987024031626860227706051023255
36221,30406.1281271977382841991765010453959
36222,30406.6725134377250114365593960657558
36223,30407.4389237667326594096924125555264
36224,30408.1241515208897661393001624668337
36225,30408.8977413677324414675333277775654
36226,30409.8675246759545783729916493808232
36227,30410.3042355061231428247434427595335
36228,30411.0750399585980056095876001800845
36229,30411.9341647864424323686614659047856
36230,30412.7049291460623835576196452757491
36231,30413.7684061372788126133430298720195
36232,30414.0645614698963154495159432596416
36233,30415.0822847643849530994758983425010
36234,30415.7572808180374748493146277584481
36235,30416.5664939726476928640876822217905
36236,30417.3829365216651150042379220919156
36237,30417.8760147260812107282517454168536
36238,30418.2202744994346836378120661100565
36239,30418.8689512731753611867444920739074
36240,30420.0071419838144587907895685025894
36241,30420.9378112013102908869877818773637
36242,30421.8189775886584637019993764459277
36243,30422.4580598678505428212126381160817
36244,30423.2859688169602569236781917388660
36245,30423.8593724725340651968527805335605
36246,30424.6218746426388019998994883160577
36247,30425.4106134577090167101961112752432
36248,30425.6399934699645862728901453706213
36249,30426.8103743395590509017625625481278
36250,30427.6641737191080740137415694290036
36251,30428.3188701096944706286006299056475
36252,30428.5736140839561260368824286231040
36253,30429.6380493393686474695271800130270
36254,30430.5137520806731275706102769479118
36255,30430.9641750248673627311587913754475
36256,30432.4539106620171051977322820994802
36257,30432.9543630059060989220484278299685
36258,30433.5956455995842313554594522020279
36259,30434.3565475362053070933496046919653
36260,30434.5727341409331493146359110708805
36261,30435.6722520184499856402674393734595
36262,30436.3076315024013815960569998027651
36263,30436.8384450006267687146303770015670
36264,30437.8582893818694883989799624362794
36265,30438.2711583329141948396019777004720
36266,30439.6471290845167751607391527127513
36267,30440.4466783244533160182637256200691
36268,30441.0955866625151295429388058313247
36269,30441.3405938184939090998807950812949
36270,30442.1714726062056715658088933102542
36271,30443.2694232480525260900691766125182
36272,30443.9259120288624349347673054059079
36273,30444.5794247310446838062496461340390
36274,30445.3107755639469927839971012509409
36275,30445.9255377818194318188125829230399
36276,30446.3838201973447180461343387507884
36277,30447.5224231452501362296887880584357
36278,30447.7981299382590130975309726444566
36279,30449.3737552566477747562222215577537
36280,30449.9273953581584474129806014437723
36281,30450.5684371382289732541512752839343
36282,30451.4363105371194727698927434016124
36283,30452.2355480869067127818761749621722
36284,30452.5197420557022456297861595005686
36285,30453.2630633961608709217682095175282
36286,30453.9995522263591872831084146404987
36287,30454.5628395125200168758238148949808
36288,30455.8628866667063266353127281598301
36289,30456.5040742386137567363783339903040
36290,30456.9009625235802242503453792882546
36291,30457.7648253451303392575807441754834
36292,30458.7609869685069560567303194199852
36293,30459.6017023404421559560422133841664
36294,30460.1423820105990699626726357993379
36295,30460.8142338002171755658368921047845
36296,30461.7355093238817940155494706593656
36297,30462.5452194329312393792088076823352
36298,30462.8312052994964239123577960718905
36299,30463.8409158317442211953445965410001
36300,30464.2739600030711771744688642006613
36301,30464.9275913615495018398925195626300
36302,30465.6503222609313019196796840512902
36303,30467.2100109854893089238589317955902
36304,30467.7033477365019982550164028429195
36305,30468.3962284454541843217164999063242
36306,30469.3433532352299133369619439019083
36307,30469.6376790341230077838283288426689
36308,30470.1443417375585854235931902489019
36309,30471.1597368230423759159308766998892
36310,30472.1123328700932462657535843184196
36311,30472.7512304225257478993954331095997
36312,30473.0617804691359328133988031843840
36313,30474.0849217553158217227525535035450
36314,30474.7757574957011175214487648510567
36315,30475.7967950145455821841331175223611
36316,30476.2697220459072610739420633735600
36317,30477.1200302778236600447850966652147
36318,30478.0047899623632383771332568358219
36319,30479.1327408676603482327056243567501
36320,30479.3960070180167107290189215000564
36321,30480.2459010968644445684462916021069
36322,30480.4596505017435047927431275680684
36323,30481.4751784404036105076820496667145
36324,30482.0059188375951190541637956814570
36325,30482.9144072981550794172853603353698
36326,30483.5953882591011980671855531766980
36327,30484.6700645791959520296630854405557
36328,30485.4763949912533277768277717298977
36329,30486.2382399929175674259068899793356
36330,30486.7204289746040775167389833147131
36331,30487.6563087615017190242522922181071
36332,30488.2417124129416483480070831141412
36333,30488.7509805057918989395018108199489
36334,30489.7812885395335366479534373342530
36335,30490.4534435050006701148378176686811
36336,30491.4149705031911584165982046623759
36337,30491.7517487455430423680814729859115
36338,30492.3622841593390239719408848310908
36339,30492.9540618037884345888101114170251
36340,30494.2974746821117687400323120213518
36341,30495.1752640012758546324104101108083
36342,30496.0714613797234539790370492790628
36343,30496.5452100544745268234459960060807
36344,30496.8126761639001981213626719119213
36345,30498.2337958545017655067757010032106
36346,30498.4933826772121350026310752798588
36347,30499.2122121676867975863038468777507
36348,30499.5863738878661400142940842574031
36349,30500.7614383644471310066554089807376
36350,30501.5980533991602643890156491485938
36351,30502.1276169927046868128893955964745
36352,30503.3746189853920144011254795332794
36353,30503.7935095300745934869319432127832
36354,30504.5711351765197705755287462925319
36355,30505.1342444747548493194878801288961
36356,30506.1152398208917228227453477763375
36357,30506.9319696707970017675807610849520
36358,30507.7854581810060912604564112133325
36359,30507.9666916929932445625348938358894
36360,30508.9840671052862267979856534588642
36361,30509.3449122618978060613909161050166
36362,30510.1732187234787384697415045521591
36363,30511.1526001620618676910255091552850
36364,30511.7466713413214197873221403267420
