n,gamma
10775,10536.6650847008528189387872817900035
10776,10537.3550663742678301456102434528565
10777,10537.9265031276873842800039330066599
10778,10538.5387115792710425289521308276742
10779,10539.5774333127127487270950246267460
10780,10540.0855010438874057362535260611355
10781,10541.5242555335691121172099674085931
10782,10542.2791671052444276892043520426809
10783,10543.4638245056338132832690280738722
10784,10543.7925066981734993966592958346451
10785,10544.8557377832889188138217071594731
10786,10545.5547477645652624860568555346136
10787,10546.8625868541529928704469400375526
10788,10547.1533705124956416145004048825407
10789,10548.0235049856971710320895011672109
10790,10548.9564571899687859427896618198323
10791,10549.7149291409262309938464260561854
10792,10550.4546739621238379890858442178669
10793,10551.1395972903869807230413946433356
10794,10553.1680034694701309638966289989156
10795,10553.3429836133539250871346783208765
10796,10554.3175281610508288408858738082808
10797,10554.8239802577279008449423361106242
10798,10555.6465985897830610899677460143370
10799,10556.5058827965034062753334415354019
10800,10557.3158876461529910841962712219697
10801,10558.2131434846020780737314695760525
10802,10559.1379734148365593342657303632607
10803,10559.7733228321211803836004432878755
10804,10561.1552352429318681829059555625279
10805,10561.7170512368616370498924057205985
10806,10562.4762430917087127525149249876169
10807,10563.7799791662714168722944882451789
10808,10564.0066926788513439924340716537895
10809,10565.5187092882858682236084762421684
10810,10565.9131825116871874002914402342605
10811,10566.5877721026859314480743826666987
10812,10567.0013200484179693075179490156537
10813,10568.2213882968714163747815874972936
10814,10569.4333777468555748056588187475914
10815,10570.4565900294403533633780892499129
10816,10571.1446179421556451603496469531378
10817,10571.9821779521637517988895562385632
10818,10572.8976646024525057054519108552585
10819,10573.4915519906295040375375329076787
10820,10574.0484930586212664352919890582068
10821,10575.1498807926246415330108179577624
10822,10576.2311192362313908226298439971906
10823,10577.0030255948059270642498504509609
10824,10577.2449540662375513784951031602531
10825,10578.7529762412640191003639257009637
10826,10579.2609688352893763700109110164914
10827,10580.5335371951699702345375378084958
10828,10581.6700542584010693475927145457982
10829,10582.0128891145677441986131222869437
10830,10582.8122085832011216703452931019175
10831,10583.6333120148860931900487960133052
10832,10584.2840158173549960529051315028537
10833,10585.4435949793407284007527845517612
10834,10585.6828456191797417398428348931401
10835,10586.9241538413734697370039713275695
10836,10588.3593214614809235683036362040020
10837,10589.0486756272602189657125944125611
10838,10589.7397786700542356521279289015023
10839,10590.1801349412752600941809991383558
10840,10591.2376312245803420129756040832773
10841,10592.4351705205148399474508150454065
10842,10593.0158606727578868315506951561942
10843,10593.6840517846997014944533228587859
10844,10594.4820736704689785976890757132090
10845,10595.4863253071821628708717279095124
10846,10595.9075107671955988726093607702432
10847,10597.4203763779044042339827871188719
10848,10598.2820715405694471483190207134342
10849,10599.1361706599491548348553358799521
10850,10600.0411484025408002988743347527321
10851,10600.6236431623594573178615868733219
10852,10601.4338957727027439301448042899578
10853,10601.9552959095016102704601279852559
10854,10602.8043899625793966014522807173283
10855,10603.9394753162755642715985494532806
10856,10605.0173447879052936644314955910805
10857,10605.5879579008879522746999301077213
10858,10606.3906101043757880069501783049782
10859,10607.7566018162971947163978279388378
10860,10608.3099204528989358514911390977761
10861,10608.8927957966612798044767826645765
10862,10610.0779475839643024734815799438363
10863,10610.8480823764866986726762475991431
10864,10611.5370915260120022419973646761859
10865,10612.3552339325098322747863083716642
10866,10613.0791581136415729264530910011024
10867,10613.4686422329055144571791142688817
10868,10615.2464877547909785534081523185803
10869,10616.1624215381798054468211521424263
10870,10616.9365553293556991810883620649618
10871,10617.6960351204523779821394706096252
10872,10618.2073992749267091410847555341320
10873,10619.0954531623874127823478072602430
10874,10619.8967749599595608460084415779846
10875,10621.0265449854497098423058611870228
10876,10621.5820604256604692815870749265629
10877,10622.2296057399692754275452843391672
10878,10623.6379181227780241746403653024102
10879,10624.1986445150318907761429474761640
10880,10625.2212557981378707663744277066337
10881,10625.8063877427157267285117415146486
10882,10627.2982799968853236652623783020740
10883,10628.0164744415452069388845934738488
10884,10628.2705943887367921475263693259548
10885,10629.3278552840771502663611749759550
10886,10629.8103193039255601435578045427967
10887,10630.8432716800860914833058699577197
10888,10631.6436946842446771733527268822426
10889,10632.6897473257713537839351810065674
10890,10633.9215496326235167483287801495639
10891,10634.7709758880953896487284886130918
10892,10635.1776342963506691807111864604273
10893,10636.1699282042356145353144434645640
10894,10637.0217519075621677246254640537101
10895,10637.4489127888277101649867087703879
10896,10638.7822629063608575690695841333051
10897,10639.6175641205773939106728828863810
10898,10640.2014434910052979490940756306042
10899,10640.7796267386500427806105347314399
10900,10641.7610705752509077340183267911949
10901,10643.0804471704757757220878236503689
10902,10644.1887629707069812319404715769330
10903,10644.6924213461374384070639715786445
10904,10645.3220538775721531800781225367137
10905,10646.3777254985143359332192483047275
10906,10647.2477344859812878489739511458552
10907,10647.6850956952771587306288416289459
10908,10648.1892252474091644189184179014297
10909,10649.6630155397634542813955121717854
10910,10650.4006979691455300012035012812182
10911,10651.6321325825574845978680871451281
10912,10652.2137943568947008458665684274025
10913,10653.1609117368672405775609399411362
10914,10653.6388813195714670328447012346526
10915,10654.9356685173429164225106105776384
10916,10655.5962827441764826704132299330540
10917,10656.4608108642887729877259946968053
10918,10657.3024348170689211099326555999637
10919,10657.5698133212281089345900174076231
10920,10658.8213471854119761237064942185473
10921,10659.5355567882553616748966575799401
10922,10660.5765334521141260651325753825038
10923,10661.8491385905029878663700314964556
10924,10662.6543558767391608111763485374949
10925,10663.4537010530675886315655359196310
10926,10663.9003886686037453173720241202362
10927,10664.4032376700712686618763727218609
10928,10665.6058491166277776225170859640918
10929,10666.5419958182544772123264363533380
10930,10667.2673278613099920435721107399123
10931,10668.1038738690789314740233598231869
10932,10668.9010334183609891070365168158042
10933,10670.2837411711923555260019070764903
10934,10670.6260737692708228164021437882389
10935,10671.7214326569864686941324518790125
10936,10672.5073354522015077781328914320796
10937,10673.5982144266843120234697199776864
10938,10674.0476588677243026827402223061041
10939,10674.9948522956441966496691161415162
10940,10675.5927102491298984494473937512669
10941,10676.4023421895453050596899987150312
10942,10676.9093716618128447661339344400071
10943,10679.0262511781406859675246258648044
10944,10679.3835322756745427555025307370289
10945,10679.9442940552938563800583290246167
10946,10681.1254032187086366871402944163654
10947,10681.7343028867649066765210739355728
10948,10682.4407869242045468300688462922147
10949,10683.5429399676293158943836811332904
10950,10683.9290315445529759263143871274399
10951,10685.1454818848778500949450180894356
10952,10686.0525516094370127390362184023309
10953,10686.4908215200312874704848837374915
10954,10687.4632349127390260229126302582062
10955,10688.5975025810788568900179689006842
10956,10689.7112521775820486295678902394139
10957,10690.3055133503192804373102886980016
10958,10691.2695883998986926563848090415169
10959,10692.0509864524945038295485309461646
10960,10692.2315158300587941920330691034655
10961,10693.4288735822593422817086574121137
10962,10694.1519965529498566325897910687266
10963,10695.0982173524103935163779809196276
10964,10696.0335777599011714972730935178493
10965,10697.1817076578529404563869682037264
10966,10698.1167659661512697864363726632998
10967,10698.8400500602508356039419343384589
10968,10699.2039544341900855849191516743362
10969,10700.1157508483364740114912608258794
10970,10701.4596473667853723040125142629868
10971,10702.1965191815055361356430423994669
10972,10702.6485590348449471700575875140382
10973,10703.4097205954650936218829203083986
10974,10704.1483214024223442823799890758479
10975,10705.4114357028727294854113263430582
10976,10706.2460419884264431169485890393132
10977,10707.5554504780719901827276343052764
10978,10708.0198723975308784336685946479218
10979,10708.9218626442970947545414156842647
10980,10709.5648454737814851138413381456201
10981,10710.5030639461079983032468298055379
10982,10710.8904805122131470156846717624878
10983,10711.8507347308847348764633509554142
10984,10713.0598482398212461000745839047716
10985,10713.7214625583441442785294700150103
10986,10714.8853831054383794301184735276715
10987,10715.5573454161150824145221527214841
10988,10716.1565737148892514421811163227276
10989,10717.6202080123269386675955418713542
10990,10718.0794217292926927647092814315622
10991,10719.0701393570506127596380747983074
10992,10719.4337176457258057626429308332596
10993,10720.8868183553818373210548649564208
10994,10721.1314316774010932909924545379552
10995,10721.8607505881557417062067543456142
10996,10722.7341069977454635384734665388347
10997,10724.1941821558747790288231095128989
10998,10725.3515930037088452015593960099482
10999,10725.9500458307874842149796126046882
11000,10726.2575582989577155258697791657968
11001,10727.3641263331673448312117485666552
11002,10728.1506116778171855659083998750930
11003,10728.6901129691043677927098612438277
11004,10730.1702029146742250048265978366521
11005,10730.4845277672749152528349891468379
11006,10731.3374545152318615827135648948209
11007,10732.2125417936897632344282055863663
11008,10733.5408949032518291268920168971867
11009,10734.0888023207843005139747814170215
11010,10734.9111323840721445377492762461818
11011,10736.0095358595122207323632051366727
11012,10737.0457226101977029881642249575072
11013,10737.4106976204202561822267326759892
11014,10738.1142451294488842765755287531647
11015,10738.8119835875757073275283622241545
11016,10739.5818524517785284663636510036859
11017,10740.9055833465339222066099429699949
11018,10741.7110314972131431137954593779044
11019,10742.7659951919513255136910599937163
11020,10743.5859078497551615245430997164112
11021,10744.3343154995201975816538674827188
11022,10745.1302739832788670041983070726890
11023,10745.5965296845682000571887953910760
11024,10746.8983624946650284850488671279702
11025,10747.6046576679780083130101832237079
11026,10748.2644896743301382123047047959350
