n,gamma
50497,40789.3715651215160104132314485481224
50498,40790.3231944885192219442222453160822
50499,40790.8418028128572981905164842478214
50500,40791.8847148487583707930305398249164
50501,40792.5359361206777795608796088739827
50502,40793.1797979789166570863244313458817
50503,40793.8860625531880765212412739760611
50504,40794.5231334580776480956766763073400
50505,40795.3139872663466063965249793695792
50506,40796.0100255426863479599012468938426
50507,40796.6888586933738890603138111048527
50508,40797.6180418572750508833404762685882
50509,40797.8336153390807315826502136464397
50510,40798.6914172639636034175706443590610
50511,40799.2714201881893773383606427526138
50512,40799.8004221431895933957013532469754
50513,40801.7415119266105440501130529860469
50514,40801.9695774127078941198131714585367
50515,40802.3380062737018509113266169004552
50516,40803.2168775318267502803200447051680
50517,40803.8553789214871253234582278162717
50518,40804.6736423087106593590064974340066
50519,40805.1755531093497248911374600651912
50520,40805.7384072588809961694162006462694
50521,40806.6717789865511676223577607221067
50522,40807.2250518234667938907334348572519
50523,40808.1209602228643442262492577840496
50524,40808.9200924507442623608272129998768
50525,40809.5761035485608966196415680523632
50526,40810.3831911678197159527210489087892
50527,40810.8740504345543063074633361303286
50528,40811.9935128668475006443060589805594
50529,40812.4097021101906293514125166712299
50530,40813.3473184335242841516629504156488
50531,40814.1554900307896020360433451653920
50532,40814.5750834857252350138989446706471
50533,40815.0399417991194881706694430960175
50534,40815.7018844756128114953190437995859
50535,40816.5681822038472202213730399485130
50536,40817.2814484069045252230302596079819
50537,40818.0676324583280149397037404125292
50538,40818.9882247201174819842025101206405
50539,40819.9392729029517892535999527187710
50540,40820.5196639795100082884377331680222
50541,40821.1713591848035329053031100290410
50542,40821.9450526241542670325155170038716
50543,40822.1770102077079234500842733099839
50544,40822.7880525706109560415877421546405
50545,40824.1194652196384049284711161684255
50546,40824.6784776965527498265306562838279
50547,40825.2896747210666385552339794874311
50548,40825.8276990527125772088587950756560
50549,40826.4980175287476644488128309880393
50550,40827.3528870654346852210322495688478
50551,40828.3441895042687655433003265910209
50552,40828.9328544925247530744696002784296
50553,40829.7803939167072109930217741024259
50554,40830.7253651011750427625826578218831
50555,40831.0330981252213238422355433667173
50556,40831.7596311922989269017856885712559
50557,40832.4592982109833747478407580393721
50558,40833.2552060710805580448475514333927
50559,40833.6596102395011499718904416608190
50560,40834.1976339813818353152312592381679
50561,40835.0898153669136745888259204338023
50562,40836.2011708337160605980649795162942
50563,40836.9849677756637592450890757314625
50564,40837.8577596001273586519466922383500
50565,40838.1402323431526915850421333361987
50566,40838.7554998829329340101128285024875
50567,40839.7547504223076108448682226996414
50568,40840.3728758923538058553153354496121
50569,40841.2609601141855167879257113386213
50570,40841.7697968728095554947403778448180
50571,40842.1938259087144886635387945518579
50572,40843.3483154298923832618081745884171
50573,40843.9017703314550490639988026740458
50574,40844.3902571572078711750115560735643
50575,40844.9031347921332328439348949088558
50576,40846.3353723355771482342212229267232
50577,40846.7334332867980188169841957863290
50578,40848.1443565191954374603319515658859
50579,40848.3155114184024027319293247678965
50580,40849.0056365692195834340144091276675
50581,40849.5763290804227061791073394177098
50582,40850.3283206495267631845744454767013
50583,40850.8938840124768694677900918807343
50584,40851.5154112378847726232994060646668
50585,40852.5176957482002211871018322232090
50586,40853.2570546218740198137890629876077
50587,40853.8900265895095835856834173884107
50588,40854.4184134806524916964944025433842
50589,40855.6415424409529923827256755640102
50590,40856.3656856308516737766859177194304
50591,40856.8535066654079575282179402632133
50592,40857.3361388217059280218178302879119
50593,40858.2293620177835932451457835413087
50594,40859.2932476606540296819916096370175
50595,40859.7886891598464782999262633289830
50596,40860.3769991834706452503946626780691
50597,40860.9149186267247126636287578286158
50598,40861.6114451243038661341265874296808
50599,40862.0348462557579250200370949940707
50600,40863.1572946711765648169602884563404
50601,40864.1695522320649872294064892938354
50602,40864.9024024742467085608835142514762
50603,40865.6239820786026016316722223257436
50604,40866.2821073798244956736422642843746
50605,40866.8373205745680922755805448466350
50606,40867.6776242682665403801534495435700
50607,40868.0189195465090442928284865223572
50608,40868.8913267046019396370488093035081
50609,40869.5696185859764846796671766166356
50610,40870.4968347178051769426682923736974
50611,40870.8555897136689657174380068796216
50612,40871.8969323174095663659662243526782
50613,40872.5516147549855636438462598936072
50614,40873.1934124793248128694545117174890
50615,40873.7968098909200963353913365081924
50616,40874.9046863197226847403984740134639
50617,40875.7990702390292595674899773508874
50618,40876.3872026172890268790651389705544
50619,40876.7102398150642873163807565682732
50620,40877.6270303599176534140550076280147
50621,40878.1692162961105326344663801042013
50622,40878.7346823787415689813895703175608
50623,40879.8743566230945891953850988570130
50624,40880.0281048288195832156399416340860
50625,40880.6859389262863802815993259297580
50626,40882.1230470210182328424228770924994
50627,40882.9328716749541604417431020889758
50628,40883.5336366104740509946041070505237
50629,40883.9298480574165538094769736509408
50630,40884.7805438079216178870164825425372
50631,40885.4162487716447099368387548603001
50632,40885.9638394557782487001163874559678
50633,40886.9074916551381793928015750072995
50634,40887.7211594256688965500318126437241
50635,40888.4371719880322457580508098728467
50636,40888.7722672181926174906353976904528
50637,40889.3304019315435279500478812339135
50638,40890.3818828037884892858763434333312
50639,40891.0107306343972549351498874748867
50640,40892.0754265630313719502833103394251
50641,40892.9537791543070744014039833117777
50642,40893.2629531282377593610843505210132
50643,40894.1022482451009839365314764002932
50644,40895.2865029602068204793083184101534
50645,40895.3825371186180508972646542293132
50646,40895.8357325033672722025395636775934
50647,40896.7439556386716286698637516222501
50648,40897.0883097198830533044970303879112
50649,40898.5285634594178381604609325264841
50650,40898.8589185588978999755580362288409
50651,40899.9090803525960502193051694052369
50652,40900.3420114463336493979861387312548
50653,40901.3699037876444833808559995399083
50654,40902.1928356945769339682036805642754
50655,40902.3666459726803160801725834384017
50656,40903.4120264883130437600260116784988
50657,40904.1925532257595924284067595963796
50658,40904.6820624338654689394306986723290
50659,40905.5608146207690040895231334173398
50660,40906.2153434166340190096175881441011
50661,40906.6294732599651053366670996166857
50662,40907.5140029498492399621480478766924
50663,40908.0468236913149906851020628698999
50664,40908.7147666550726637956738962892890
50665,40910.0771910958139633868823494340105
50666,40910.8504403127624473213503828862492
50667,40911.4955518467501227798430043099441
50668,40912.1285808526553021721326197798229
50669,40912.4380544443554065657006572339481
50670,40913.0535055791256033738957324120724
50671,40914.1281748524306924306490067318718
50672,40914.8878588590081659952845346084278
50673,40915.1578582549032950203487464516950
50674,40916.0868238072596359882020615206969
50675,40916.9050450863837545368676966837763
50676,40917.4631682294154518674187545063535
50677,40918.5814072307894299695487214298069
50678,40919.0723611389917940386169487224265
50679,40919.8425875055271880631111066052216
50680,40920.3153400901611473551180728058750
50681,40921.5592143526065556407758536914558
50682,40922.2239626272890003186042496105191
50683,40922.6088889956527748487885381992776
50684,40923.2527188726528447581294149172047
50685,40924.1095484847090535290320955101003
50686,40924.5830894260998211430744897503558
50687,40925.0769524047737846127777133650678
50688,40925.9212320581924754552738860440395
50689,40927.1313299444613223535319855618064
50690,40927.8617705168342635786687168401622
50691,40928.4441520409015457818425727476439
50692,40929.2208668717001494385418681267806
50693,40930.0887488216321802496898354967313
50694,40930.5580665203467663831383938063060
50695,40931.0256198029329907693180039732124
50696,40931.8921092489476244580653876045982
50697,40932.4040924068043812180092647364564
50698,40933.5797253585704383911033955171168
50699,40934.1046387061971297037783881112054
50700,40934.8613586829888490559406850493048
50701,40935.1270075882352569532935673513594
50702,40935.9154548382072375663034874181820
50703,40937.1044058439093525275128261143928
50704,40937.9378758253509110762356661560047
50705,40938.4721805166647546118738413842581
50706,40939.3598014714284107084923711979731
50707,40939.8737042169211255179585529626841
50708,40940.6176095627428512551274117618900
50709,40941.1413292482874396638818885692665
50710,40941.9896651632145925362561419955566
50711,40942.3202646433031158262315976833698
50712,40943.1245964951251436608538205064007
50713,40944.0831711710518624518301999761382
50714,40944.5476462286963267138193903956888
50715,40946.0997015487232402927403555822271
50716,40946.2900751218139801793790708740146
50717,40947.1395733257425172896052950142740
50718,40947.5452302363960319472541885649737
50719,40948.3838478063767239133565541744526
50720,40949.0197854535037998296270566739436
50721,40950.0715128275560013992538869587969
50722,40950.8277383784521363792924296976914
50723,40951.1196282501949966300775974552077
50724,40951.5676721073423951630602609952549
50725,40952.6590062338714168860602083905758
50726,40953.2286539622736196645030440507340
50727,40954.0442096822823398301139087769563
50728,40954.6088032837907340692812784003166
50729,40955.7955868893348974802112063318419
50730,40956.8382703822483855945901303181915
50731,40957.0301153416419711394765133327803
50732,40957.7242807651522124480985956760553
50733,40958.6162194635185237181812923024144
50734,40958.8846433694022370843278720548960
50735,40959.6212854090174675570918867649778
50736,40960.2815393746276766898170652751557
50737,40961.4893764915052066647866351336123
50738,40961.7958658536410619139782298366222
50739,40962.5672858796343853743943149178440
50740,40963.5558901913150934175512053982039
50741,40964.1699071371722779094168090499326
50742,40964.7672851724180836036324886797754
