loop,t_near,u_near,distance,a,b,abs_a,abs_b,a_zero,b_zero,a_even,b_even,a_even_nonzero,b_even_nonzero,a_prime,b_prime,norm,norm_prime,theta_mod_2pi,arg_zeta_mod_2pi,theta_mod_pi,arg_zeta_mod_pi
4759,5224.23580484337,0.7833333333333333,0.05406888050094065,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,1.5480075399013842,4.735177767278785,1.5480075399013842,1.5935851136889916
4760,5224.736980877578,0.35,0.19639761504818828,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.2327695933167817,6.19200836745318,0.09117693972698859,3.050415713863387
4761,5225.642770049545,0.43333333333333335,0.2673012551369273,1,0,1,0,False,True,False,True,False,False,False,False,1,False,6.277747170043305,0.005438137136863761,3.1361545164535123,0.005438137136863761
4762,5226.24658231894,0.48333333333333334,0.9377400937639689,0,1,0,1,True,False,True,False,False,False,False,False,1,False,2.024431923172614,1.1171607304177624,2.024431923172614,1.1171607304177624
4763,5226.595716157089,0.13333333333333333,0.1168166147570563,-1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.19815092646715,3.085034380713019,0.05655827287735704,3.085034380713019
4764,5228.690999002877,0.5,0.10554614167807094,1,-1,1,1,False,False,False,False,False,False,False,False,2,True,3.959137646108452,5.465640314661511,0.8175449925186591,2.3240476610717176
4765,5229.220861210726,0.5166666666666666,0.9958803801719595,1,0,1,0,False,True,False,True,False,False,False,False,1,False,5.740558189730969,0.542627117449201,2.5989655361411756,0.542627117449201
4766,5230.041725555088,0.48333333333333334,0.023199653268420363,3,4,3,4,False,False,False,True,False,True,True,False,25,False,2.2172086876968677,0.9243839658935089,2.2172086876968677,0.9243839658935089
4767,5231.7079970281275,0.8833333333333333,0.05034818370317502,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,1.5364086062940245,4.746776700886145,1.5364086062940245,1.6051840472963521
4768,5231.975514812118,0.15,0.1143311512908542,1,1,1,1,False,False,False,False,False,False,False,False,2,True,2.435889212990695,0.705703440599682,2.435889212990695,0.705703440599682
4769,5233.103790902295,0.2833333333333333,0.10979281555890268,1,0,1,0,False,True,False,True,False,False,False,False,1,False,6.229590614065636,0.05359469311453451,3.0879979604758425,0.05359469311453451
4770,5234.29653044685,0.65,0.07510052377981098,1,-1,1,1,False,False,False,False,False,False,False,False,2,True,3.9569900720399573,5.467787888730006,0.8153974184501642,2.3261952351402133
4771,5234.96735307477,0.35,0.2063358064839908,1,0,1,0,False,True,False,True,False,False,False,False,1,False,6.212689769880058,0.07049553730011278,3.0710971162902645,0.07049553730011278
4772,5235.925511680589,0.48333333333333334,0.31908499905900145,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.151471028423522,6.273306932346442,0.009878374833728998,3.1317142787566485
4773,5236.7603297300075,0.7,0.5170004604914991,1,0,1,0,False,True,False,True,False,False,False,False,1,False,5.958756070577557,0.3244292366026133,2.817163416987764,0.3244292366026133
4774,5237.562471232545,0.7166666666666667,0.029517453363210502,1,1,1,1,False,False,False,False,False,False,False,False,2,True,2.3730354077338944,0.7685572458564832,2.3730354077338944,0.7685572458564832
4775,5238.682715411452,0.6333333333333333,0.13010684879873083,7,1,7,1,False,False,False,False,False,False,True,False,50,False,6.140327723389035,0.1428575837911359,2.998735069799242,0.1428575837911359
4776,5239.829481785675,0.45,0.11459413224468547,6,-4,6,4,False,False,True,True,True,True,False,False,52,False,3.7137508349335846,5.711027125836379,0.5721581813437915,2.569434472246586
4777,5240.846385899784,0.26666666666666666,0.15656491801839964,1,-1,1,1,False,False,False,False,False,False,False,False,2,True,0.8505483949730035,5.432636912207167,0.8505483949730035,2.291044258617374
4778,5241.641456605542,0.43333333333333335,0.8547463779085047,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.5245449291387843,5.90023303163118,0.38295227554899114,2.7586403780413873
4779,5242.485712312252,0.6833333333333333,0.15872093550851923,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.0808420731334607,6.202343234046711,0.0808420731334607,3.0607505804569177
4780,5243.646477643015,0.7833333333333333,0.08363079232287081,1,-1,1,1,False,False,False,False,False,False,False,False,2,True,3.9849512886828578,5.439826672087107,0.8433586350930646,2.298234018497314
4781,5244.556585460633,0.7,0.03462420781428166,1,-1,1,1,False,False,False,False,False,False,False,False,2,True,0.7629054974281502,5.520279809752021,0.7629054974281502,2.3786871561622283
4782,5245.452322000324,0.6666666666666666,0.36136270005949167,1,-1,1,1,False,False,False,False,False,False,False,False,2,True,3.775784455123798,5.648993505646167,0.6341918015340049,2.5074008520563735
4783,5246.104743002275,0.6666666666666666,0.5175919925896628,1,0,1,0,False,True,False,True,False,False,False,False,1,False,5.970300969826425,0.31288433735374654,2.828708316236632,0.31288433735374654
4784,5247.233181250947,0.7166666666666667,0.08157104570547373,3,-1,3,1,False,False,False,False,False,False,True,False,10,False,3.4828837983343064,5.941894162435659,0.3412911447445133,2.800301508845866
4785,5248.06748959045,0.55,0.11686352734274835,2,0,2,0,False,True,True,True,True,False,True,False,4,False,0.006169341853762944,6.2770159653264095,0.006169341853762944,3.1354233117366164
4786,5249.227605552899,0.85,0.04502897703483851,1,-1,1,1,False,False,False,False,False,False,False,False,2,True,3.9087116433783535,5.516066317391612,0.7671189897885604,2.374473663801819
4787,5250.260758834857,0.6833333333333333,0.030024617642716352,2,-4,2,4,False,False,True,True,True,True,True,False,20,False,1.101083709657054,5.182101597523118,1.101083709657054,2.0405089439333253
4788,5251.10585941519,0.3833333333333333,0.10786878993369627,2,-2,2,2,False,False,True,True,True,True,True,True,8,False,3.944101966399707,5.480675994370259,0.8025093128099137,2.3390833407804656
4789,5252.196500965916,0.55,0.49633024359613165,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,1.3300642779062315,4.953121029273941,1.3300642779062315,1.8115283756841478
4790,5252.712456446033,0.5166666666666666,0.8463315018669805,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.0658865142699057,0.07570613932047393,3.0658865142699057,0.07570613932047393
4791,5253.680688466096,0.75,0.04389438612893994,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.040179851932514055,6.243005455247658,0.040179851932514055,3.1014128016578653
4792,5254.153922110172,0.21666666666666667,0.06196602691737323,0,1,0,1,True,False,True,False,False,False,False,False,1,False,1.632339466581577,1.5092531870088028,1.632339466581577,1.5092531870088028
4793,5255.297909688558,0.55,0.0603976180403771,1,1,1,1,False,False,False,False,False,False,False,False,2,True,5.4812891376187665,0.8018961695614066,2.3396964840289733,0.8018961695614066
4794,5255.759943971681,0.1,0.04641313058455289,-1,1,1,1,False,False,False,False,False,False,False,False,2,True,0.7526548758822571,2.388937777708123,0.7526548758822571,2.388937777708123
4795,5257.826502450862,0.8833333333333333,0.15803996690693992,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,1.4228182554503022,4.860367051729871,1.4228182554503022,1.718774398140078
4796,5258.812482231275,0.75,0.12024755848761447,0,-2,0,2,True,False,True,True,False,True,False,True,4,False,4.7404872403727225,4.684290720397244,1.5988945867829294,1.5426980668074508
4797,5259.307402506707,0.3,0.16068294545105624,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.12266671634124293,6.16051859083893,0.12266671634124293,3.0189259372491373
4798,5260.662370701696,0.75,0.04139115456905096,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,4.682139002483652,4.7426389582863155,1.5405463488938587,1.6010463046965224
4799,5261.077212896026,0.5333333333333333,0.8965963022489633,1,0,1,0,False,True,False,True,False,False,False,False,1,False,6.078119198717374,0.20506610846279966,2.936526545127581,0.20506610846279966
4800,5262.070272464567,0.5333333333333333,0.056799168723110804,4,0,4,0,False,True,True,True,True,False,False,False,16,False,3.136732460628103,0.004860192962277754,3.136732460628103,0.004860192962277754
4801,5263.05895485379,0.3833333333333333,0.4361483633293606,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.18070892585797083,6.102476381322203,0.18070892585797083,2.9608837277324103
4802,5263.735099734299,0.3333333333333333,0.2735728132083057,1,1,1,1,False,False,False,False,False,False,False,False,2,True,2.456157835967815,0.685434817622566,2.456157835967815,0.685434817622566
4803,5264.828867650261,0.6166666666666667,0.3624250900221555,1,0,1,0,False,True,False,True,False,False,False,False,1,False,6.137136942375719,0.14604836480445557,2.9955442887859256,0.14604836480445557
4804,5265.3643772333435,0.5333333333333333,0.353291856635986,0,1,0,1,True,False,True,False,False,False,False,False,1,False,1.656203168241042,1.4853894853493392,1.656203168241042,1.4853894853493392
4805,5267.277579307246,0.7333333333333333,0.03898556222210025,-2,-8,2,8,False,False,True,True,True,True,True,False,68,False,1.8121005352961248,4.471084771884049,1.8121005352961248,1.3294921182942563
4806,5268.052270748663,0.5333333333333333,0.7089031545634481,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,4.419504846774728,5.005273113995239,1.2779121931849353,1.8636804604054458
4807,5269.034210925641,0.8333333333333334,0.15890226682303882,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,1.441349551865578,4.841835755314597,1.441349551865578,1.700243101724804
4808,5270.012559979015,0.7666666666666666,0.03659198853502697,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,4.7343834988186515,4.690394461951317,1.5927908452288584,1.5488018083615236
4809,5270.510160495809,0.4,0.4635279521550385,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.1261111228547236,6.1570741843254515,0.1261111228547236,3.0154815307356584
4810,5271.386171983821,0.6166666666666667,0.19489856809508274,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.0748045436163522,0.0667881099740298,3.0748045436163522,0.0667881099740298
4811,5272.312708179288,0.75,0.10526722737319177,1,0,1,0,False,True,False,True,False,False,False,False,1,False,6.193645571615576,0.08953973556459902,3.052052918025783,0.08953973556459902
4812,5272.818514251217,0.2833333333333333,0.15185849378155397,0,2,0,2,True,False,True,True,False,True,False,True,4,False,1.6131034720923552,1.528489181498027,1.6131034720923552,1.528489181498027
4813,5274.0238430482905,0.4,0.11039683458144091,3,2,3,2,False,False,False,True,False,True,True,True,13,True,5.670576213058105,0.6126090941220705,2.528983559468312,0.6126090941220705
4814,5275.13595001048,0.4666666666666667,0.11851266097266401,3,0,3,0,False,True,False,True,False,False,True,False,9,False,3.1311751303620525,0.010417523228330013,3.1311751303620525,0.010417523228330013
4815,5276.544911652003,0.8666666666666667,0.04893812649469187,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,1.5912706006609696,4.691914706519206,1.5912706006609696,1.5503220529294133
4816,5277.2248691742325,0.6833333333333333,0.09027993519414021,1,-1,1,1,False,False,False,False,False,False,False,False,2,True,3.880420406080553,5.544357554689416,0.73882775249076,2.402764901099623
4817,5277.701650307314,0.25,0.022284881780208227,1,1,1,1,False,False,False,False,False,False,False,False,2,True,5.485581269492137,0.7976040376880391,2.3439886159023438,0.7976040376880391
4818,5279.240437538701,0.6166666666666667,0.06354498228944187,1,-3,1,3,False,False,False,False,False,False,False,True,10,False,4.383119174669957,5.041658786100012,1.2415265210801643,1.9000661325102186
4819,5279.937619755456,0.3,0.6383165963863465,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.4472510410217083,5.835934266158468,0.4472510410217083,2.6943416125686745
4820,5280.746869515534,0.4666666666666667,0.16476245337295892,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.1719420278407497,6.252835932929219,0.03034937425095663,3.1112432793394262
4821,5281.495654728435,0.65,0.8192090402843022,1,0,1,0,False,True,False,True,False,False,False,False,1,False,5.6931080716843,0.5900772354958765,2.5515154180945068,0.5900772354958765
4822,5282.602699117499,0.6333333333333333,0.07648986137829739,3,0,3,0,False,True,False,True,False,False,True,False,9,False,3.1374476832707074,0.004144970319676075,3.1374476832707074,0.004144970319676075
4823,5283.3632835235385,0.6333333333333333,0.7597172715660934,1,0,1,0,False,True,False,True,False,False,False,False,1,False,5.698475747635726,0.5847095595444507,2.556883094045933,0.5847095595444507
4824,5283.937319786243,0.31666666666666665,0.0992728383086037,-1,4,1,4,False,False,False,True,False,True,False,False,17,True,1.3482127299118858,1.793379923678498,1.3482127299118858,1.793379923678498
4825,5285.405179134592,0.31666666666666665,0.06060990760419768,7,0,7,0,False,True,False,True,False,False,True,False,49,False,0.00781524786404475,6.275370059316132,0.00781524786404475,3.133777405726339
4826,5286.78733114233,0.5,0.12347418442582637,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,4.6621832702298605,4.7625946905401095,1.5205906166400673,1.6210020369503164
4827,5287.357472024816,0.3833333333333333,0.6251302172534967,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.29898811626771504,5.984197190912462,0.29898811626771504,2.8426045373226687
4828,5288.193871717167,0.6,0.232085913200852,1,0,1,0,False,True,False,True,False,False,False,False,1,False,3.1156794572390893,0.025913196351294906,3.1156794572390893,0.025913196351294906
4829,5289.129849445299,0.7333333333333333,0.03168972491072384,1,0,1,0,False,True,False,True,False,False,False,False,1,False,6.267791994450086,0.015393312730091764,3.1261993408602926,0.015393312730091764
4830,5290.168313506949,0.6166666666666667,0.06615427604985488,3,-1,3,1,False,False,False,False,False,False,True,False,10,False,3.4819615917767095,5.942816368993261,0.3403689381869164,2.8012237154034683
4831,5290.988986059402,0.43333333333333335,0.16725025923698747,1,0,1,0,False,True,False,True,False,False,False,False,1,False,6.245907075723082,0.03727823145709584,3.104314422133289,0.03727823145709584
4832,5291.705998275787,0.35,0.11192422069637765,1,1,1,1,False,False,False,False,False,False,False,False,2,True,2.3776013996527112,0.7639912539376735,2.3776013996527112,0.7639912539376735
4833,5292.874472935923,0.8,0.043611826059085604,1,0,1,0,False,True,False,True,False,False,False,False,1,False,0.029914288539089284,6.2532710186410885,0.029914288539089284,3.1116783650512954
4834,5293.912608568759,0.6166666666666667,0.05276824337501704,5,-2,5,2,False,False,False,True,False,True,True,True,29,True,3.526530415484899,5.898247545285072,0.384937761895106,2.7566548916952787
4835,5294.938902652083,0.7166666666666667,0.15767613541982803,1,-1,1,1,False,False,False,False,False,False,False,False,2,True,0.7001769509880447,5.583008356192133,0.7001769509880447,2.44141570260234
4836,5296.265866986786,0.7833333333333333,0.01685695283565444,-1,-2,1,2,False,False,False,True,False,True,False,True,5,True,5.1698937234014934,4.254884237368478,2.0283010698117003,1.1132915837786852
4837,5296.943957619143,0.6666666666666666,0.5569765393400221,0,-1,0,1,True,False,True,False,False,False,False,False,1,False,1.1708378072097076,5.112347499970471,1.1708378072097076,1.9707548463806779
